"ReleaseVersion","InfRelativePath","DeviceDescription","HardwareId","IdentifierKind","IdentifierType","CompatibleIds","InstallSection","ServerProfile","AsPublishedStatus","ServerProjectionStatus","DeviceSelection","StaticAssessment","KmdfRequired","KmdfAssessment","UmdfRequired","UmdfAssessment"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMD0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMD0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMD0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMDI0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMDI0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMDI0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMDI0020","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMDI0022","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMDI0022","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMDI0022","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amduart.inf","AMD UART Controller","ACPI\AMDI0022","EnumeratorHardwareId","ACPI-enumerated PnP hardware ID","","amduart_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_15C4","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_15C4","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_15C4","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_15C4","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_15C5","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_15C5","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_15C5","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_15C5","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162E","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162E","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162E","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162E","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162F","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162F","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162F","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_162F","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1668","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1668","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1668","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1668","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1669","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1669","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1669","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4cm.inf","AMD USB4 Host Router","PCI\VEN_1022&DEV_1669","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4cm_Inst","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate","1.19","SatisfiedByDocumentedReference",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","{b85b7c50-6a01-11d2-b841-00c04fad5171}\AMDUSB4NET","DeviceClassSpecificId","Device-class-specific ID","","AmdUsb4Net.ndi","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","{b85b7c50-6a01-11d2-b841-00c04fad5171}\AMDUSB4NET","DeviceClassSpecificId","Device-class-specific ID","","AmdUsb4Net.ndi","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","{b85b7c50-6a01-11d2-b841-00c04fad5171}\AMDUSB4NET","DeviceClassSpecificId","Device-class-specific ID","","AmdUsb4Net.ndi","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","{b85b7c50-6a01-11d2-b841-00c04fad5171}\AMDUSB4NET","DeviceClassSpecificId","Device-class-specific ID","","AmdUsb4Net.ndi","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","{b85b7c50-6a01-11d2-b841-00c04fad5171}\Usb4Net","DeviceClassSpecificId","Device-class-specific ID","","AmdUsb4Net.ndi","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","{b85b7c50-6a01-11d2-b841-00c04fad5171}\Usb4Net","DeviceClassSpecificId","Device-class-specific ID","","AmdUsb4Net.ndi","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","{b85b7c50-6a01-11d2-b841-00c04fad5171}\Usb4Net","DeviceClassSpecificId","Device-class-specific ID","","AmdUsb4Net.ndi","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","{b85b7c50-6a01-11d2-b841-00c04fad5171}\Usb4Net","DeviceClassSpecificId","Device-class-specific ID","","AmdUsb4Net.ndi","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_a","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_a","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_a","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_a","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_b","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_b","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_b","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_b","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_c","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_c","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_c","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_c","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_d","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_d","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_d","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2022","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4net.inf","AMD USB4NET","root\AMDUSB4NET_d","RootEnumeratedHardwareId","Root-enumerated PnP hardware ID","","AmdUsb4Net.ndi","windows-server-2025","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14CD&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14CD&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14CD&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2022","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14CD&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2025","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2022","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_00","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2025","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_01","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_01","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_01","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2022","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusb4pcifilter.inf","PCI Express Root Port","PCI\VEN_1022&DEV_14EF&SUBSYS_14531022&REV_01","EnumeratorHardwareId","PCI-enumerated PnP hardware ID","","amdusb4pcifilter","windows-server-2025","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C0&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C0&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C0&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2022","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C0&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2025","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C1&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C1&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C1&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2022","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C1&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2025","ExplicitlyExcluded","ExplicitlyExcluded","Excluded","NotApplicable",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C2&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2016","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
"7.04.09.545","d3_Data1.cab_f374c3c209f6\amdusbhubfilter.inf","USB Root Hub (USB 3.0)","USB\ROOT_HUB30&VID1022&PID15C2&REV0000","EnumeratorHardwareId","USB-enumerated PnP hardware ID","","amdusbhubfilter_Inst","windows-server-2019","NativeApplicable","NotRequired","Native","NativeCandidate",,"NotDeclared",,"NotDeclared"
