"ReleaseVersion","ArtifactRole","InfRelativePath","Server","StaticAssessment","CanonicalStaticAssessment","SelectedHardwareIdCount","AsPublishedHardwareIdCount","ProjectionHardwareIdCount","RuntimeCompatibility"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2019-dec-2023.exe_c407855f7b80\Packages\Drivers\Display\WT6A_INF\AMDWIN\amdwin-u9397546.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2019-dec-2023.exe_c407855f7b80\Packages\Drivers\Display\WT6A_INF\AMDWIN\amdwin-u9397546.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\u2397542.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\u2397542.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\u2397542.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","377","377","377","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\u2397542.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","377","377","377","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\amdafd\amdafd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\AMDOCL\amdocl.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\AMDOCL\amdocl.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\AMDOCL\amdocl.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\AMDOCL\amdocl.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\AMDWIN\amdwin-u2397542.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\AMDWIN\amdwin-u2397542.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\AMDWIN\amdwin-u2397542.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"23.Q4","WindowsServer","d0_amd-software-pro-edition-23.q4-winsvr2022-dec-2023.exe_aa88bb3e2a9e\Packages\Drivers\Display\WT6A_INF\AMDWIN\amdwin-u2397542.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\u2419406.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\u2419406.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\u2419406.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","768","768","768","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\u2419406.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","768","768","768","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u2419406.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u2419406.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u2419406.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u2419406.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\u2419405.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\u2419405.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\u2419405.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","314","314","314","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\u2419405.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","314","314","314","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdafd\amdafd.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdafd\amdafd.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdafd\amdafd.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdafd\amdafd.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdocl\amdocl.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdocl\amdocl.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdocl\amdocl.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdocl\amdocl.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdwin\amdwin-u2419405.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdwin\amdwin-u2419405.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdwin\amdwin-u2419405.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNACombined","d0_amd-software-pro-edition-25.q3.1-winsvr2022-rdna-combined.exe_e6e1e635a360\Packages\Drivers\Display2\WT6A_INF\amdwin\amdwin-u2419405.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\u5419407.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\u5419407.inf","Windows Server 2019","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\u5419407.inf","Windows Server 2022","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\u5419407.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","768","768","768","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdfendr\amdfendr.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2016","NOT_APPLICABLE","NotApplicable","0","0","0","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdocl\amdocl.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u5419407.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u5419407.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u5419407.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.Q3.1","RDNA","d0_amd-software-pro-edition-25.q3.1-winsvr2025-rdna.exe_057a040bc86b\Packages\Drivers\Display\WT6A_INF\amdwin\amdwin-u5419407.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\AMDCAMERA\WT64A\amdcamera.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\AMDCAMERA\WT64A\amdcamera.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\AMDCAMERA\WT64A\amdcamera.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\AMDCAMERA\WT64A\amdcamera.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\AMDISP\WT64A\amdisp.inf","Windows Server 2016","REVIEW_REQUIRED","WdfRequirementReview","2","2","2","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\AMDISP\WT64A\amdisp.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\AMDISP\WT64A\amdisp.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\AMDISP\WT64A\amdisp.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\GC1029\WT64A\sensorGC1029.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\GC1029\WT64A\sensorGC1029.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\GC1029\WT64A\sensorGC1029.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\GC1029\WT64A\sensorGC1029.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\HM1092\WT64A\sensorHM1092.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\HM1092\WT64A\sensorHM1092.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\HM1092\WT64A\sensorHM1092.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\HM1092\WT64A\sensorHM1092.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\OV05C\WT64A\sensorOV05C.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\OV05C\WT64A\sensorOV05C.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\OV05C\WT64A\sensorOV05C.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\OV05C\WT64A\sensorOV05C.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\OV08X\WT64A\sensorOV08X.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\OV08X\WT64A\sensorOV08X.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\OV08X\WT64A\sensorOV08X.inf","Windows Server 2022","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\OV08X\WT64A\sensorOV08X.inf","Windows Server 2025","NATIVE_CANDIDATE","NativeCandidate","2","2","2","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\OV13B\WT64A\sensorOV13B.inf","Windows Server 2016","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
"25.11.1","Main","d0_whql-amd-software-adrenalin-edition-25.11.1-win11-s.exe_f1491c02bfe4\Packages\Drivers\AMDISP\OV13B\WT64A\sensorOV13B.inf","Windows Server 2019","NATIVE_CANDIDATE","NativeCandidate","1","1","1","NotEstablished"
